2026-02-08 16:36:04,923 [main ] INFO  Constant - Copying default configuration to D:\NetShieldAI\Services\temp\api_scanner\user_DivyaViradiya_1_54900\config.xml
2026-02-08 16:36:40,173 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Directory Browsing
2026-02-08 16:36:40,174 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Hash Disclosure
2026-02-08 16:36:40,175 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Heartbleed OpenSSL Vulnerability (Indicative)
2026-02-08 16:36:40,175 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: In Page Banner Information Leak
2026-02-08 16:36:40,175 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Private IP Disclosure
2026-02-08 16:36:40,177 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Session ID in URL Rewrite
2026-02-08 16:36:40,177 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Information Disclosure - Debug Error Messages
2026-02-08 16:36:40,177 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Information Disclosure - Sensitive Information in URL
2026-02-08 16:36:40,178 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Information Disclosure - Sensitive Information in HTTP Referrer Header
2026-02-08 16:36:40,179 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Information Disclosure - Suspicious Comments
2026-02-08 16:36:40,180 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Weak Authentication Method
2026-02-08 16:36:40,180 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: HTTP to HTTPS Insecure Transition in Form Post
2026-02-08 16:36:40,181 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: HTTPS to HTTP Insecure Transition in Form Post
2026-02-08 16:36:40,181 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Insecure JSF ViewState
2026-02-08 16:36:40,183 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Java Serialization Object
2026-02-08 16:36:40,183 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Reverse Tabnabbing
2026-02-08 16:36:40,185 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Secure Pages Include Mixed Content
2026-02-08 16:36:40,185 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Modern Web Application
2026-02-08 16:36:40,185 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: PII Disclosure
2026-02-08 16:36:40,186 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Script Served From Malicious Domain (polyfill)
2026-02-08 16:36:40,187 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Retrieved from Cache
2026-02-08 16:36:40,188 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: HTTP Server Response Header
2026-02-08 16:36:40,188 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Strict-Transport-Security Header
2026-02-08 16:36:40,189 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Sub Resource Integrity Attribute Missing
2026-02-08 16:36:40,189 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Timestamp Disclosure
2026-02-08 16:36:40,190 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: User Controllable Charset
2026-02-08 16:36:40,190 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Cookie Poisoning
2026-02-08 16:36:40,190 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: User Controllable HTML Element Attribute (Potential XSS)
2026-02-08 16:36:40,191 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: User Controllable JavaScript Event (XSS)
2026-02-08 16:36:40,193 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Off-site Redirect
2026-02-08 16:36:40,194 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Username Hash Found
2026-02-08 16:36:40,195 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: Viewstate
2026-02-08 16:36:40,195 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: X-AspNet-Version Response Header
2026-02-08 16:36:40,195 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: X-Backend-Server Header Information Leak
2026-02-08 16:36:40,197 [ZAP-daemon] INFO  ScanRuleManager - Loaded passive scan rule: X-ChromeLogger-Data (XCOLD) Header Information Leak
